,0,1,2,3
34,0.39629745842485087,0.24749163879598662,0.6362242289998297,0.5816272827745907
35,0.7505491057420769,0.40301003344481606,0.7416936445731812,0.7383953476132835
36,0.48478192657671776,0.30434782608695654,0.6329868802180951,0.5997842218830588
37,0.07718857860056479,0.05518394648829431,0.132390526495144,0.11937529603705067
38,0.5117665516159398,0.29431438127090304,0.6387800306696201,0.6077574864480818
39,0.3997489802321932,0.2809364548494983,0.746634861134776,0.6708857428556391
40,0.7725133354251644,0.4464882943143813,0.8026921110921793,0.7936292826693332
41,0.8252274866645746,0.4916387959866221,0.6036803544044983,0.6534129782643018
42,0.6495136491998742,0.40635451505016723,0.7721928778326802,0.7453423504026104
43,0.6849701914025728,0.4431438127090301,0.8451184188107004,0.8113651913057206
44,0.22968308754314398,0.16555183946488294,0.39546771170557166,0.35938897952739324
45,0.475368685283966,0.2926421404682274,0.6072584767422048,0.5771406768064838
46,0.6714778788829617,0.451505016722408,0.32475719884136994,0.408136413872954
47,0.7518042045811104,0.5117056856187291,0.7098313170897939,0.7251197305404977
48,0.8522121117037964,0.6438127090301003,0.7640143124893509,0.7973132993000368
49,0.3715092563539378,0.3010033444816053,0.6326461066621231,0.5801799905268143
50,0.6790084719171633,0.38127090301003347,0.734537399897768,0.7186463870322614
51,0.14433636648886095,0.07190635451505017,0.247060828079741,0.22089626861744116
52,0.8525258864135548,0.5066889632107023,0.6566706423581531,0.7004499763170359
53,0.5158456228427987,0.2842809364548495,0.722780712216732,0.6722804062944056
54,0.860684028867273,0.479933110367893,0.8011586300903051,0.810654702384085
55,0.9629745842485091,0.6622073578595318,1.0,1.0
56,0.05334170065892688,0.021739130434782615,0.013630942238882268,0.020248934266617544
57,0.7985566363351111,0.40635451505016723,0.8478446072584768,0.828759012683543
58,0.7461562598054594,0.4782608695652174,0.7911058101891294,0.7835113941371507
59,0.7480389080640097,0.3913043478260871,0.8596012949395128,0.8278248513236145
60,0.05679322246626921,0.015050167224080266,0.0,0.009617914846587014
61,0.8641355506746152,0.540133779264214,0.9013460555460897,0.8947555391821482
62,0.4116724192030123,0.23578595317725753,0.5704549326972227,0.5322219883164044
63,0.8362096015061183,0.677257525083612,0.7541318793661612,0.7904189253197199
64,0.6306871666143706,0.43645484949832775,0.8088260350996763,0.7735513920319983
65,0.0031377470975839372,0.016722408026755856,0.004089282671664682,0.003947160675753916
66,0.009727016002510198,0.008361204013377926,0.02419492247401603,0.01972264617651702
67,0.27894571697521175,0.1688963210702341,0.4413017549838133,0.4033866638597968
68,0.7053655475368683,0.3612040133779264,0.7292554097802011,0.7169359507394347
69,0.06024474427361154,0.010033444816053514,0.016357130686658714,0.02231461502026208
70,0.05459679949796044,0.011705685618729098,0.0017038677798602853,0.010223146150202617
71,0.6617508628804516,0.5752508361204013,0.890952462088942,0.8563759802115678
72,0.8722936931283335,0.5819397993311037,0.9424092690407225,0.9321088363770328
73,0.9532475682459991,0.5234113712374582,0.8674390867268701,0.8818088521656755
74,0.7966739880765606,0.41638795986622085,0.698585789742716,0.7142124098731645
75,0.15469093191088795,0.07525083612040133,0.21962855682399046,0.20179201094679228
76,0.6328835895826797,0.3060200668896321,0.7670812744930994,0.7283432450923635
77,0.48572325070599304,0.3846153846153846,0.6196967115351849,0.5978895847586968
78,0.0012550988390335749,0.005016722408026758,0.020787186914295458,0.015328140624177672
79,0.1804204581110762,0.060200668896321065,0.0397001192707446,0.06562812483553497
80,0.18387197991841858,0.06688963210702341,0.03203271426137333,0.06097047523814535
81,0.008785691873235017,0.0,0.0018742545578463166,0.0014736066522814534
82,0.033887668653906494,0.048494983277591976,0.06883625830635542,0.062351981474659215
83,0.0,0.02842809364548496,0.01789061168853298,0.015275511815167606
84,0.9162221524945087,0.49498327759197325,0.8265462600102232,0.8411136255986527
85,0.5726388453090678,0.5083612040133779,0.8461407394786165,0.7999842113572969
86,0.9105742077188576,0.479933110367893,0.8377917873573011,0.8473106678595863
87,0.21838719799184186,0.15217391304347827,0.3688873743397513,0.3356007578548497
88,0.9472858487605895,0.7107023411371238,0.8965752257624808,0.9224646071259407
89,0.13900219642296824,0.04013377926421405,0.026750724143806442,0.04662912478290611
90,0.6630059617194852,0.4832775919732441,0.7217583915488158,0.7165280774696069
91,0.12833385629118288,0.09197324414715718,0.22576248083148748,0.20381822009367928
92,0.016630059617194853,0.021739130434782615,0.05435338217754304,0.04553707699594757
93,0.4245371823031063,0.26421404682274247,0.16749020276026583,0.22611967791168885
94,0.44116724192030127,0.3377926421404682,0.49463281649344015,0.4890532077259093
95,0.6937558832758077,0.4565217391304348,0.692622252513205,0.6964501868322719
96,0.8813931597113269,0.6170568561872909,0.9620037485091159,0.9523577706436503
97,0.15877000313774708,0.056856187290969896,0.035270063043107855,0.05823377716962265
98,0.7009727016002508,0.42474916387959877,0.7997955358664168,0.7771696226514393
99,0.5955443991214306,0.43143812709030105,0.6036803544044983,0.6087311194147677
100,0.1653592720426733,0.04013377926421405,0.0397001192707446,0.06104941845166044
101,0.5704424223407591,0.3879598662207358,0.7021639120804226,0.6761223093521394
102,0.05020395356134294,0.0,0.007667405009371284,0.012894058207462769
103,0.7430185127078756,0.5217391304347826,0.801329016868291,0.7953265617599073
104,0.5309068089112018,0.40468227424749165,0.595842562617141,0.5891005736540182
105,0.04079071226859114,0.030100334448160536,0.07377747486795025,0.06544392400399977
106,0.0025101976780671498,0.008361204013377926,0.008178565343329364,0.006144413451923569
107,0.4465014119861938,0.4598662207357859,0.34298858408587496,0.385334982369349
108,0.6401004079071224,0.3913043478260871,0.26307718521042767,0.3490868901636756
109,0.8478192657671788,0.4464882943143813,0.6634861134775942,0.6987658544287143
110,0.7276435519297142,0.3979933110367893,0.5350144828761288,0.5744434503447187
111,0.6513962974584249,0.42474916387959877,0.8793661611858921,0.830298405347087
112,0.002196422968308756,0.005016722408026758,0.019424092690407235,0.014433450871006781
113,0.06840288672732979,0.008361204013377926,0.008348952121315395,0.017328035366559677
114,0.010668340131785393,0.006688963210702345,0.03901857215880049,0.03115625493395084
115,0.15877000313774708,0.058528428093645495,0.04430056227636736,0.06537813799273721
116,0.011923438970818954,0.008361204013377926,0.01754983813256092,0.014959738961107305
117,0.0015688735487919686,0.011705685618729098,0.004600443005622762,0.0035656018104310155
118,0.8176968936303731,0.6555183946488297,0.830805929459874,0.8442976685437611
119,0.3934734860370253,0.40468227424749165,0.5506900664508434,0.5311825693384558
120,0.3288358958267964,0.3244147157190636,0.5702845459192367,0.527261723067207
121,0.004079071226859118,0.0033444816053511735,0.005281990117566887,0.003657702226198614
122,0.7721995607154061,0.46488294314381273,0.8377917873573011,0.8225619704226093
123,0.8572325070599306,0.6521739130434783,0.7560061339240075,0.7928266933319299
124,0.08001255098839032,0.051839464882943144,0.09320156755835748,0.08924530287879585
125,0.2227800439284593,0.10535117056856186,0.3816663826887034,0.3414162412504605
